row_id,order_id,product_id,sales,quantity,discount,profit,shipping_cost
20327,IN-2015-JC153407-42283,TEC-CO-3600,793.4760000000001,6,0.1,343.836,69.89
20328,IN-2014-AM10705144-41849,OFF-LA-5376,20.3184,2,0.17,0.2183999999999999,1.83
20329,IN-2014-AM10705144-41849,TEC-AC-5122,268.1535,5,0.47,-207.4965,13.79
20330,IN-2014-AM10705144-41849,TEC-AC-5204,318.2544,6,0.47,-114.10559999999998,10.74
20331,IN-2014-AM10705144-41849,TEC-CO-3611,238.65030000000004,1,0.37,22.71029999999999,14.54
20332,ID-2015-RB193307-42228,OFF-ST-4078,178.119,1,0.1,-15.861,15.91
20333,ID-2015-RB193307-42228,FUR-CH-4546,397.1429999999999,3,0.1,70.533,56.41
20334,ID-2015-RB193307-42228,OFF-BI-3255,608.58,14,0.1,0.0,43.25
20335,ID-2015-RB193307-42228,FUR-FU-3940,99.036,1,0.1,29.706000000000003,15.75
20336,ID-2014-LC168707-41744,OFF-BI-2882,199.20600000000005,7,0.1,-20.03400000000001,31.21
20337,IN-2013-AB1001558-41284,TEC-AC-4187,1039.32,4,0.0,301.32,59.62
20338,IN-2013-AB1001558-41284,TEC-AC-5199,142.68,2,0.0,45.6,9.76
20339,IN-2012-DV130457-41137,TEC-AC-3379,107.325,3,0.1,9.494999999999996,5.81
20340,IN-2012-DV130457-41137,OFF-BI-2902,138.915,3,0.1,26.235000000000003,9.58
20341,IN-2012-DV130457-41137,OFF-EN-5043,36.882000000000005,2,0.1,-0.8580000000000005,4.41
20342,IN-2012-DV130457-41137,TEC-CO-3686,287.847,1,0.1,28.767,22.22
20343,IN-2013-JE156107-41570,TEC-PH-3139,245.268,4,0.1,100.788,13.41
20344,IN-2015-NC186257-42264,FUR-BO-3895,333.23400000000004,3,0.1,66.564,10.69
20345,IN-2015-NC186257-42264,OFF-PA-6600,88.398,2,0.1,24.498,5.95
20346,IN-2013-MD1786058-41544,TEC-PH-3148,3187.5,5,0.0,350.55,114.05
20347,ID-2015-KB1624078-42064,OFF-EN-4912,278.64,6,0.0,55.62,13.17
20348,IN-2014-EM139607-41895,OFF-ST-5691,379.8090000000001,3,0.1,113.859,69.28
20349,IN-2014-EM139607-41895,FUR-BO-5771,1210.6260000000002,9,0.1,376.596,148.38
20350,IN-2014-EM139607-41895,FUR-FU-6269,326.97,7,0.1,94.29,37.36
20351,IN-2014-EM139607-41895,FUR-FU-5739,181.44000000000003,8,0.1,24.0,18.29
20352,IN-2014-EM139607-41895,OFF-AR-5910,70.87499999999999,5,0.1,15.675000000000002,9.58
20353,IN-2014-EM139607-41895,TEC-AC-3405,466.1280000000001,2,0.1,176.088,52.68
20354,IN-2014-EM139607-41895,TEC-CO-6006,969.0840000000002,9,0.1,-75.54600000000002,133.56
20355,IN-2014-EM139607-41895,OFF-BI-3249,20.574,2,0.1,8.454,2.46
20356,IN-2014-EM139607-41895,OFF-AR-3538,119.88,5,0.1,-4.020000000000001,18.2
20357,IN-2013-ML1826578-41541,OFF-PA-4006,59.51999999999999,4,0.0,17.759999999999998,4.82
20358,ID-2013-FO143057-41406,OFF-PA-4007,24.246,2,0.1,-0.8340000000000001,1.7
20359,ID-2013-FO143057-41406,TEC-PH-5339,410.184,6,0.1,150.264,99.73
20360,ID-2013-FO143057-41406,FUR-CH-4704,298.62,2,0.1,36.48,56.35
20361,IN-2012-ME1772558-41166,OFF-ST-5706,187.83,3,0.0,33.75,12.98
20362,IN-2012-ME1772558-41166,FUR-FU-3050,361.19999999999993,7,0.0,155.19,34.73
20363,IN-2012-ME1772558-41166,OFF-FA-6193,26.82,2,0.0,13.38,2.49
20364,IN-2012-ME1772558-41166,OFF-FA-6199,49.59,3,0.0,12.330000000000002,3.0
20365,IN-2012-ME1772558-41166,OFF-FA-3055,35.64,3,0.0,14.580000000000002,2.68
20366,IN-2012-ME1772558-41166,OFF-LA-3273,53.64,6,0.0,15.48,2.09
20367,ID-2014-CS121757-41825,TEC-AC-5883,23.112,1,0.4,-15.408,1.86
20368,IN-2012-CR1258058-41132,FUR-FU-3935,127.71000000000002,3,0.0,59.94,8.83
20369,IN-2014-MS177107-41915,OFF-AR-6114,59.94,3,0.1,25.29,4.1
20370,IN-2015-CK1259527-42196,FUR-FU-5727,219.78000000000003,2,0.0,59.34,11.23
20371,IN-2015-CK1259527-42196,OFF-ST-5688,72.0,3,0.0,4.32,10.21
20372,IN-2013-JC153407-41374,OFF-BI-4816,190.512,4,0.1,65.592,11.98
20373,ID-2013-RM193757-41429,OFF-BI-2898,13.959,1,0.1,-0.951,1.16
20374,ID-2014-NC18415130-41807,OFF-LA-6036,9.222,2,0.47,-6.797999999999999,1.54
20375,ID-2014-NC18415130-41807,OFF-BI-6398,35.03430000000001,7,0.17,-5.915700000000003,2.31
20376,ID-2014-NC18415130-41807,OFF-LA-3297,18.6507,3,0.47,-1.4192999999999998,1.25
20377,IN-2015-NS1864027-42321,OFF-LA-5384,32.28,4,0.0,8.28,2.54
20378,IN-2015-NS1864027-42321,TEC-AC-4154,125.19,3,0.0,29.97,7.11
20379,IN-2015-NS1864027-42321,OFF-ST-5691,562.6800000000001,4,0.0,208.08,19.26
20380,IN-2015-CR1258058-42347,OFF-ST-6230,115.71,7,0.0,40.32,5.29
20381,IN-2015-CR1258058-42347,OFF-EN-5026,45.6,4,0.0,0.8400000000000001,1.87
20382,IN-2015-MZ1751566-42261,OFF-AR-3483,53.55,3,0.0,6.93,3.9
20383,IN-2015-MZ1751566-42261,FUR-CH-5803,351.84000000000003,4,0.0,147.72,36.63
20384,ID-2014-RS197657-41644,OFF-ST-5695,84.15899999999999,3,0.1,-6.560999999999999,13.45
20385,IN-2015-ZC219107-42062,OFF-BI-3253,15.479999999999997,2,0.4,0.2400000000000002,1.41
20386,IN-2012-MA179957-41237,OFF-LA-4540,39.42,4,0.1,8.220000000000002,2.68
20387,ID-2015-FC14245130-42180,OFF-PA-6612,28.492800000000003,4,0.47,-5.467200000000005,1.72
20388,IN-2014-PG1882021-41755,FUR-CH-5796,137.16,1,0.0,31.53,8.28
20389,IN-2014-PG1882021-41755,FUR-BO-5763,1314.45,3,0.0,39.42,85.83
20390,ID-2012-HG1484559-41032,TEC-MA-5538,41.832,1,0.17,-8.088000000000001,12.86
20391,ID-2012-HG1484559-41032,OFF-FA-6187,82.04400000000001,8,0.47,-32.676000000000016,20.1
20392,ID-2012-HG1484559-41032,OFF-AP-3857,55.60170000000001,1,0.17,0.6416999999999966,7.34
20393,IN-2015-HM1498027-42311,OFF-FA-6190,27.24,2,0.0,9.24,1.29
20394,IN-2015-HM1498027-42311,OFF-FA-6201,49.2,5,0.0,3.9,1.4
20395,IN-2015-HM1498027-42311,OFF-EN-3665,184.8,5,0.0,73.8,9.36
20396,IN-2015-HM1498027-42311,OFF-BI-3717,27.0,2,0.0,13.2,1.72
20397,IN-2015-HM1498027-42311,OFF-AR-6119,49.56,2,0.0,13.86,3.55
20398,IN-2013-BE1133527-41452,TEC-PH-3143,139.50000000000003,1,0.0,11.16,16.1
20399,IN-2013-BE1133527-41452,TEC-CO-5993,340.08,2,0.0,33.96,69.96
20400,IN-2015-CS1225078-42294,OFF-BI-3290,11.82,2,0.0,1.98,1.84
20401,IN-2015-CS1225078-42294,OFF-ST-4295,287.1,5,0.0,129.14999999999998,18.49
20402,IN-2015-CS1225078-42294,OFF-EN-3676,24.54,1,0.0,7.11,1.63
20403,ID-2013-JC1610559-41461,FUR-BO-3636,160.5366,1,0.07,-1.7333999999999996,11.1
20404,ID-2013-JC1610559-41461,OFF-LA-4678,16.3134,3,0.47,-0.3366000000000024,2.33
20405,ID-2013-JC1610559-41461,OFF-EN-3675,11.13,1,0.47,-3.780000000000001,1.59
20406,IN-2014-LC1705059-41775,OFF-BI-6372,164.7135,7,0.17,63.4935,14.48
20407,IN-2015-AC1045058-42311,OFF-LA-5401,6.27,1,0.0,2.94,1.11
20408,IN-2015-AC1045058-42311,FUR-TA-4711,2664.0,5,0.0,905.7,325.54
20409,ID-2012-HK1489059-40934,FUR-CH-5379,334.3035,1,0.27,-109.9365,92.67
20410,IN-2013-AW1084027-41444,OFF-BI-3716,17.189999999999998,3,0.5,-2.0699999999999967,1.32
20411,IN-2015-MS177107-42199,OFF-SU-4993,116.235,3,0.1,10.305,18.08
20412,ID-2014-FH1436597-41934,TEC-CO-3595,479.97,3,0.5,-364.86,68.85
20413,ID-2014-FH1436597-41934,OFF-LA-3263,13.29,2,0.5,-7.469999999999999,1.3
20414,IN-2013-PC1900078-41416,OFF-LA-6035,20.34,3,0.0,9.9,2.28
20415,IN-2013-PC1900078-41416,OFF-ST-4029,10.739999999999998,1,0.0,4.38,1.79
20416,IN-2013-PC1900078-41416,OFF-ST-6065,145.44,3,0.0,71.19,29.12
20417,IN-2013-PC1900078-41416,TEC-AC-5896,1031.4,4,0.0,185.64,256.26
20418,IN-2012-NW1840027-41234,FUR-FU-3030,218.25000000000003,5,0.0,19.5,82.31
20419,IN-2012-CK122057-41254,TEC-PH-3800,278.42400000000004,2,0.1,24.74399999999999,8.45
20420,IN-2013-BO1135059-41443,TEC-PH-5335,140.7597,1,0.17,25.409699999999997,9.38
20421,IN-2013-BO1135059-41443,OFF-FA-5462,142.46400000000003,14,0.47,-121.29600000000003,15.33
20422,IN-2013-KC1625527-41364,TEC-CO-4779,634.5,5,0.0,272.7,39.56
20423,IN-2013-KC1625527-41364,OFF-AR-3488,96.36,4,0.0,12.48,5.96
20424,IN-2015-CC1247558-42129,TEC-CO-3596,1272.72,4,0.0,534.48,305.27
20425,ID-2013-RB1979559-41469,TEC-AC-5863,105.3375,5,0.47,-53.6625,10.66
20426,IN-2015-LT1676558-42133,OFF-BI-6371,55.98,2,0.0,7.800000000000001,3.65
20427,IN-2015-LT1676558-42133,OFF-AP-4950,98.85,1,0.0,42.48,7.26
20428,IN-2015-LT1676558-42133,FUR-TA-5057,4298.85,5,0.0,300.9,297.81
20429,IN-2015-LT1676558-42133,OFF-PA-5876,111.84,4,0.0,3.24,14.51
20430,IN-2015-ZD2192527-42351,FUR-TA-4634,445.326,2,0.3,63.605999999999966,40.9
20431,IN-2012-LS172007-40939,FUR-CH-5750,373.896,8,0.1,24.696,15.85
20432,IN-2012-LS172007-40939,TEC-MA-5007,838.5930000000002,3,0.1,121.11299999999994,54.17
20433,ID-2014-TS216107-41888,OFF-SU-6173,169.992,8,0.1,-15.288000000000002,6.63
20434,ID-2014-TS216107-41888,OFF-BI-4812,30.564,2,0.1,3.6840000000000006,4.18
20435,ID-2014-TS216107-41888,TEC-CO-3606,507.924,4,0.1,186.204,63.87
20436,ID-2014-TS216107-41888,FUR-BO-3896,659.178,6,0.1,-0.1620000000000061,137.9
20437,ID-2014-TS216107-41888,OFF-AR-3467,78.57000000000001,5,0.1,13.02,10.33
20438,IN-2013-BD1156088-41429,TEC-AC-5137,393.57270000000005,3,0.47,-81.71730000000008,162.56
20439,IN-2013-BD1156088-41429,OFF-FA-5467,34.511399999999995,3,0.17,-0.0486000000000013,8.77
20440,IN-2014-CS121757-41810,OFF-LA-4533,16.416000000000004,2,0.1,7.296000000000001,1.75
20441,IN-2014-CS121757-41810,OFF-ST-6032,808.92,7,0.1,161.7,61.05
20442,IN-2014-CS121757-41810,OFF-AR-3467,141.42600000000002,9,0.1,23.436,4.52
20443,IN-2014-CS121757-41810,TEC-PH-3142,176.256,3,0.1,56.736,13.32
20444,IN-2015-FO1430527-42076,OFF-PA-5852,62.400000000000006,2,0.0,25.56,16.65
20445,IN-2015-FO1430527-42076,OFF-AR-5920,52.85999999999999,2,0.0,11.58,13.72
20446,IN-2015-FO1430527-42076,OFF-FA-6189,45.36,4,0.0,6.24,8.46
20447,IN-2015-FO1430527-42076,FUR-CH-5447,969.36,7,0.0,348.81,104.0
20448,IN-2015-FO1430527-42076,OFF-PA-3991,83.88,3,0.0,30.96,9.6
20449,IN-2015-FO1430527-42076,OFF-EN-4437,49.49999999999999,5,0.0,0.0,1.46
20450,IN-2015-FO1430527-42076,FUR-FU-4035,113.16,2,0.0,53.16,25.81
20451,IN-2015-DF1313559-42360,OFF-BI-3724,163.44360000000003,4,0.17,57.00359999999999,14.21
20452,IN-2015-DF1313559-42360,OFF-AR-3538,58.3416,3,0.27,-15.998400000000002,3.25
20453,IN-2015-JW1522058-42270,OFF-LA-3263,66.44999999999999,5,0.0,14.55,1.71
20454,IN-2015-JW1522058-42270,OFF-ST-4030,51.45,5,0.0,20.55,3.14
20455,IN-2014-EL137357-41943,FUR-BO-4861,2634.552,8,0.1,116.952,298.63
20456,IN-2014-AB10150118-41669,FUR-FU-6269,207.60000000000005,5,0.2,41.399999999999984,20.99
20457,IN-2015-GM1444027-42132,OFF-SU-4303,148.56,4,0.0,32.64,15.18
20458,IN-2015-GM1444027-42132,OFF-AR-3496,36.63,3,0.0,12.78,2.98
20459,IN-2015-GM1444027-42132,FUR-CH-4655,1371.4199999999996,3,0.0,137.07,10.49
20460,IN-2015-DB129707-42143,OFF-FA-6199,29.052000000000003,2,0.1,12.252,2.49
20461,IN-2015-DB129707-42143,FUR-BO-4867,220.644,2,0.1,46.52399999999999,18.63
20462,IN-2015-DB129707-42143,OFF-SU-4996,183.735,5,0.1,-12.314999999999998,16.67
20463,ID-2015-MC17845102-42361,TEC-AC-3404,429.4125,3,0.45,-171.7875,38.57
20464,ID-2015-MC17845102-42361,OFF-AR-3502,27.225,1,0.45,-15.345000000000002,1.76
20465,ID-2015-DK133757-42284,FUR-CH-5367,195.885,5,0.1,-19.665000000000003,25.05
20466,ID-2015-DK133757-42284,OFF-ST-4262,48.38399999999999,2,0.1,2.664000000000001,4.23
20467,ID-2015-DK133757-42284,FUR-BO-5797,402.246,3,0.1,8.856000000000002,23.04
20468,ID-2015-DK133757-42284,OFF-BI-6370,53.08200000000001,2,0.1,19.422,4.2
20469,ID-2015-DK133757-42284,FUR-FU-4034,457.812,9,0.1,121.93200000000002,57.83
20470,IN-2015-MD178607-42171,TEC-CO-3598,2293.4880000000003,8,0.1,509.5680000000001,288.63
20471,IN-2014-CC1243027-41786,FUR-FU-3955,101.4,4,0.0,15.12,18.43
20472,ID-2014-JR1567059-41788,OFF-BI-6384,40.6368,1,0.17,-7.3632,2.42
20473,ID-2014-JR1567059-41788,FUR-CH-5441,1697.2499999999995,5,0.27,-232.49999999999983,103.96
20474,ID-2014-JR1567059-41788,OFF-BI-4812,28.186799999999995,2,0.17,1.3068000000000008,2.2
20475,ID-2013-TC21145102-41591,OFF-AR-3467,28.809000000000005,3,0.45,-10.521000000000004,2.01
20476,ID-2013-TC21145102-41591,TEC-AC-5195,118.965,7,0.45,-45.465,6.63
20477,ID-2013-TC21145102-41591,FUR-BO-5768,96.79800000000002,1,0.35,-52.122,11.21
20478,ID-2013-TC21145102-41591,FUR-CH-4519,88.785,2,0.25,28.365,7.66
20479,ID-2013-TC21145102-41591,OFF-LA-3263,43.857,6,0.45,-18.423,3.49
20480,ID-2013-TC21145102-41591,FUR-CH-4684,597.915,6,0.25,-167.445,75.53
20481,IN-2014-LW1721566-41693,TEC-AC-5216,28.17,1,0.0,3.3600000000000003,1.38
20482,ID-2014-JJ1576027-41880,FUR-TA-3346,1269.9119999999998,2,0.3,-36.287999999999954,109.86
20483,ID-2014-JJ1576027-41880,OFF-PA-4482,54.26999999999999,3,0.0,17.28,4.01
20484,ID-2014-JJ1576027-41880,TEC-AC-5127,81.27000000000001,3,0.0,0.81,7.9
20485,IN-2015-FM142907-42176,OFF-SU-6167,135.43200000000004,6,0.1,34.452,4.55
20486,IN-2013-ES1408059-41538,OFF-ST-4263,87.74759999999998,4,0.17,6.267600000000002,9.27
20487,IN-2013-CY1274590-41586,TEC-CO-4591,759.66,2,0.0,311.46,77.36
20488,IN-2013-CY1274590-41586,OFF-BI-3293,63.3,10,0.0,30.300000000000004,8.85
20489,IN-2013-CY1274590-41586,FUR-CH-4521,63.870000000000005,1,0.0,18.51,8.96
20490,IN-2013-MG176957-41389,OFF-LA-3323,31.995,3,0.1,13.095000000000002,1.5
20491,IN-2014-CL1270027-41920,OFF-SU-4326,253.8,6,0.0,73.44,12.76
20492,IN-2012-SP2092058-41219,TEC-MA-4190,87.12,2,0.0,22.62,24.26
20493,IN-2015-PJ1901559-42325,OFF-BI-6383,125.6454,3,0.17,42.30539999999999,6.89
20494,IN-2015-PJ1901559-42325,OFF-ST-4081,490.4802,3,0.17,153.6102,46.98
20495,IN-2015-PB1910527-42169,OFF-BI-3712,84.78,3,0.0,35.550000000000004,7.87
20496,IN-2015-PB1910527-42169,OFF-LA-6063,160.01999999999998,14,0.0,46.2,34.77
20497,IN-2013-BF11005102-41359,TEC-PH-3787,955.8675,7,0.25,229.2675,68.17
20498,IN-2013-BF11005102-41359,TEC-PH-5337,375.3675,3,0.25,29.947500000000005,32.29
20499,IN-2012-NC1834066-41214,OFF-LA-4553,28.08,3,0.0,13.68,2.49
20500,IN-2015-CM1211558-42159,OFF-SU-4117,209.34,6,0.0,33.480000000000004,21.15
20501,IN-2013-CC12220102-41445,FUR-CH-5369,72.315,2,0.25,7.694999999999997,3.73
20502,IN-2015-DK12985144-42346,OFF-ST-6057,162.44759999999997,4,0.17,52.7676,17.37
20503,IN-2015-DK12985144-42346,FUR-FU-5741,80.92049999999999,5,0.27,-0.079500000000003,13.29
20504,IN-2015-GH1466527-42153,TEC-AC-3390,581.55,5,0.0,122.1,45.63
20505,IN-2014-SS2051559-41656,FUR-CH-4530,1375.8456,4,0.27,94.12560000000002,80.1
20506,IN-2015-TB2159527-42286,FUR-BO-3907,302.62499999999994,5,0.5,-36.37499999999994,22.3
20507,IN-2014-TH211157-41839,OFF-ST-6041,44.712,3,0.1,1.962,12.04
20508,IN-2014-TH211157-41839,FUR-FU-3957,43.038,2,0.1,-1.0019999999999998,11.38
20509,IN-2013-FH1436527-41411,OFF-SU-2991,74.52000000000001,3,0.0,10.35,4.11
20510,IN-2014-JH159107-41696,OFF-PA-3991,50.328,2,0.1,15.048,5.12
20511,IN-2014-BT113957-41922,OFF-AR-3555,139.806,3,0.1,1.4759999999999955,5.77
20512,IN-2014-BT1168059-41900,OFF-ST-6031,105.8001,1,0.17,15.2901,4.68
20513,IN-2014-TC2129558-41676,FUR-TA-4708,998.1,3,0.0,419.13,61.25
20514,IN-2014-TC2129558-41676,OFF-EN-5026,11.4,1,0.0,0.21,1.28
20515,IN-2014-CR1262527-41782,OFF-PA-4481,145.74,7,0.0,56.70000000000001,3.53
20516,ID-2013-BW1120027-41447,OFF-AP-4958,622.14,2,0.0,87.06,71.75
20517,ID-2015-PP189557-42306,OFF-BI-6399,5.436000000000001,2,0.4,0.2159999999999988,1.29
20518,ID-2015-PP189557-42306,TEC-PH-5272,701.298,9,0.4,-257.202,47.38
20519,ID-2015-CS1235559-42335,OFF-LA-4540,11.607,2,0.47,-3.992999999999999,1.35
20520,IN-2015-BE114557-42080,OFF-AP-3878,195.15600000000003,4,0.1,64.95599999999999,23.51
20521,IN-2015-BE114557-42080,TEC-CO-4568,3299.5620000000004,14,0.1,366.2819999999999,336.02
20522,IN-2015-BE114557-42080,OFF-BI-4825,37.746,6,0.1,0.6659999999999995,1.87
20523,ID-2015-EB1393059-42350,OFF-EN-5032,80.23140000000001,3,0.47,-18.2286,7.26
20524,IN-2013-SF2006527-41494,TEC-CO-4577,954.36,3,0.0,343.53000000000003,151.73
20525,IN-2015-EG139007-42110,OFF-SU-6169,93.744,7,0.1,14.573999999999998,6.44
20526,IN-2015-EG139007-42110,TEC-MA-5017,1687.3920000000005,7,0.1,674.7719999999999,50.75
20527,IN-2015-EG139007-42110,OFF-AP-4956,1393.8750000000002,5,0.1,572.925,112.03
20528,IN-2015-EG139007-42110,TEC-CO-5995,750.5999999999999,5,0.1,-33.45,66.32
20529,IN-2015-EH139451-42249,TEC-AC-5217,155.88,6,0.0,21.78,10.2
20530,IN-2015-HZ1495058-42319,TEC-PH-5353,136.5,1,0.0,15.0,9.96
20531,IN-2015-MC1727588-42241,OFF-EN-3667,63.345600000000005,2,0.17,16.785599999999995,12.67
20532,IN-2015-MC1727588-42241,OFF-AR-3501,78.9828,2,0.17,10.4628,16.64
20533,IN-2015-MC1727588-42241,TEC-PH-5836,457.7616,4,0.17,-82.83840000000001,99.87
20534,IN-2012-JD1606027-41244,OFF-LA-5392,23.31,3,0.0,4.86,2.75
20535,IN-2012-JD1606027-41244,OFF-LA-4550,13.14,2,0.0,1.26,1.87
20536,IN-2012-JD1606027-41244,FUR-CH-4702,644.8800000000001,4,0.0,309.48,22.55
20537,IN-2014-LS172307-41691,TEC-MA-5542,626.184,4,0.1,257.424,50.77
20538,IN-2012-RH1949559-41030,OFF-ST-4285,236.1765,5,0.17,85.2765,47.87
20539,ID-2013-TH21550130-41634,OFF-AR-6106,131.81099999999998,5,0.47,-24.939000000000007,20.57
20540,ID-2013-TH21550130-41634,OFF-LA-4695,17.792099999999998,3,0.47,-0.7479000000000031,2.06
20541,ID-2013-TH21550130-41634,OFF-LA-5391,20.9244,4,0.47,-18.1956,4.36
20542,ID-2013-TH21550130-41634,FUR-TA-3341,1854.9297,9,0.5700000000000001,-1294.3503000000003,225.02
20543,IN-2014-MG1768027-41746,TEC-AC-3380,86.88,2,0.0,14.76,5.34
20544,ID-2013-DR12940102-41444,OFF-AR-3453,11.1045,1,0.45,-6.4755,1.34
20545,ID-2013-DR12940102-41444,OFF-ST-5701,349.96500000000003,3,0.45,-280.035,35.37
20546,ID-2013-DR12940102-41444,TEC-PH-3818,103.86,1,0.25,22.140000000000008,12.93
20547,ID-2013-DR12940102-41444,TEC-MA-4202,117.18,2,0.25,-17.220000000000002,22.04
20548,IN-2013-SC2077058-41538,TEC-AC-4153,86.03999999999999,2,0.0,3.42,5.11
20549,IN-2013-SC2077058-41538,OFF-EN-3097,95.04,2,0.0,13.26,5.15
20550,ID-2014-KH16690130-41760,OFF-ST-6048,631.071,6,0.47,-23.948999999999955,24.39
20551,ID-2014-KH16690130-41760,OFF-SU-4130,23.2458,2,0.47,-10.5342,1.54
20552,ID-2014-JF155657-41899,OFF-PA-4170,40.338,2,0.1,-1.842,2.69
20553,ID-2014-JF155657-41899,FUR-BO-5785,1751.625,5,0.1,38.92499999999998,125.67
20554,ID-2014-JF155657-41899,TEC-PH-3133,201.285,3,0.1,64.845,28.09
20555,ID-2014-JF155657-41899,OFF-BI-2891,34.506,3,0.1,-3.834,4.77
20556,ID-2014-JF155657-41899,OFF-AR-5932,84.132,2,0.1,18.672,19.97
20557,IN-2015-CS121307-42266,FUR-BO-5761,1586.4119999999998,4,0.1,17.531999999999982,307.98
20558,ID-2012-SV2036597-41217,OFF-SU-4974,121.275,7,0.5,-63.10499999999999,10.09
20559,IN-2014-EP1391558-41893,OFF-BI-3186,109.32000000000002,4,0.0,12.0,11.4
20560,IN-2012-CM118307-41097,OFF-AR-3531,50.94899999999999,3,0.1,20.889000000000003,8.12
20561,ID-2014-RO1978059-41727,FUR-FU-6256,158.55599999999998,2,0.27,-26.064,2.9
20562,IN-2014-TT214607-41993,OFF-SU-6171,12.852,1,0.1,2.5620000000000003,1.93
20563,IN-2012-DF1313566-40965,OFF-SU-4979,79.38,3,0.0,25.379999999999995,28.91
20564,ID-2012-GD14590130-40941,FUR-CH-5379,334.3035,1,0.27,-109.9365,46.3
20565,ID-2012-GD14590130-40941,OFF-LA-3260,43.5024,6,0.47,-26.3376,1.78
20566,ID-2012-GD14590130-40941,OFF-AR-6105,104.8764,4,0.47,-47.5236,13.49
20567,IN-2015-TH2110058-42196,OFF-LA-3311,43.2,5,0.0,1.2,12.88
20568,IN-2015-CV1280558-42365,OFF-PA-6602,179.88,4,0.0,84.48,27.91
20569,ID-2013-LT1676527-41632,OFF-EN-3089,161.04000000000002,11,0.0,12.87,14.43
20570,ID-2013-LT1676527-41632,TEC-AC-5193,58.8,2,0.0,15.84,12.1
20571,ID-2015-JL1523559-42174,OFF-LA-3321,20.67,4,0.47,-8.970000000000002,1.44
20572,IN-2015-JL1523527-42322,OFF-SU-4980,71.28,3,0.0,35.64,6.94
20573,IN-2015-JL1523527-42322,FUR-BO-5942,840.1500000000001,5,0.0,100.8,62.77
20574,IN-2015-JL1523527-42322,OFF-ST-4078,593.73,3,0.0,11.79,25.57
20575,IN-2015-JL1523527-42322,FUR-BO-5942,168.03000000000003,1,0.0,20.16,11.35
20576,IN-2015-JL1523527-42322,TEC-MA-5008,2194.92,7,0.0,1031.52,142.99
20577,IN-2015-JL1523527-42322,OFF-EN-5043,102.45000000000002,5,0.0,8.100000000000001,5.42
20578,IN-2015-JL1523527-42322,FUR-BO-5971,1174.56,8,0.0,187.92,92.01
20579,IN-2015-JL1523527-42322,TEC-CO-4592,378.39,1,0.0,151.35000000000002,26.77
20580,IN-2015-JL1523527-42322,OFF-LA-3313,32.22,3,0.0,13.14,2.85
20581,IN-2012-AS1028558-41221,TEC-PH-5351,275.58,2,0.0,77.16,83.73
20582,IN-2012-AS1028558-41221,OFF-PA-6608,183.75,7,0.0,64.25999999999999,34.12
20583,IN-2012-AS1028558-41221,FUR-CH-5447,969.36,7,0.0,348.81,330.01
20584,IN-2012-TB2152059-41207,OFF-AP-3575,862.0877999999998,2,0.17,114.2478,120.5
20585,IN-2015-SM2032058-42342,FUR-CH-5433,57.92999999999999,1,0.0,17.94,20.17
20586,IN-2012-AS1028527-41034,TEC-AC-4171,161.16,4,0.0,70.80000000000001,8.32
20587,IN-2012-AS1028527-41034,TEC-MA-6152,323.19000000000005,3,0.0,6.39,37.29
20588,IN-2012-AS1028527-41034,OFF-BI-6405,40.86,6,0.0,18.72,2.59
20589,IN-2012-AS1028527-41034,TEC-PH-5338,166.74,1,0.0,63.36,11.06
20590,ID-2015-JA1597027-42369,OFF-AR-3497,39.6,3,0.0,6.659999999999999,5.22
20591,ID-2013-DP13105118-41543,OFF-FA-6184,18.27,2,0.5,-0.0299999999999975,1.44
20592,ID-2014-TS2165559-41921,TEC-CO-3696,675.8775,5,0.07,-43.6725,49.27
20593,IN-2015-EM1406527-42179,OFF-EN-4911,146.52,3,0.0,40.95,16.63
20594,IN-2013-RD1958527-41494,TEC-AC-5134,494.64,2,0.0,4.92,29.75
20595,IN-2013-RD1958527-41494,OFF-AP-4950,1285.05,13,0.0,552.24,100.48
20596,IN-2013-RD1958527-41494,TEC-CO-3599,297.48,2,0.0,14.82,29.65
20597,ID-2014-AD1018059-41801,FUR-TA-5058,2276.4825,5,0.47,-472.5675000000001,111.63
20598,ID-2014-AD1018059-41801,OFF-BI-2919,25.099200000000003,3,0.17,5.119199999999999,3.15
20599,ID-2014-AD1018059-41801,FUR-BO-5780,548.9046,3,0.07,253.7946,61.93
20600,ID-2014-AD1018059-41801,OFF-SU-4119,36.3474,2,0.47,-30.9126,4.85
20601,ID-2014-AD1018059-41801,FUR-CH-4532,3126.400199999999,9,0.27,-128.71979999999962,455.71
20602,ID-2014-AD1018059-41801,OFF-ST-6033,106.9704,1,0.17,5.150399999999998,13.06
20603,IN-2013-SM200057-41397,OFF-SU-2967,62.1,2,0.1,12.42,11.32
20604,ID-2014-HG15025118-41873,OFF-ST-6263,408.3599999999999,4,0.5,-294.1199999999999,26.21
20605,ID-2014-AG1076558-41993,FUR-TA-3439,535.8,2,0.5,-96.47999999999996,187.63
20606,IN-2013-JF151907-41409,FUR-BO-5966,2438.6670000000004,7,0.1,867.027,126.56
20607,ID-2013-AB10255144-41522,FUR-TA-4645,794.3561999999998,2,0.5700000000000001,-609.6437999999999,119.49
20608,ID-2013-AB10255144-41522,TEC-AC-3403,1223.7912,9,0.47,-692.9388000000004,120.49
20609,IN-2015-HA1492027-42111,OFF-ST-6060,192.0,4,0.0,1.92,43.1
